Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
10750,Riekerpark | Programma;Woningbouw 2045,FP06,Riekerhaven,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2045-01-02,,115,115,0,0,0,58,0,n.b.,n.b.,n.b.,n.b.,n.b.,288,288,2023-07-01,"SRID=28992;MULTIPOLYGON (((117569.74085433004 483711.6644390482, 117554.96456433774 483732.24979242677, 117496.22258268722 484316.40932835324, 117508.89930304974 484316.646891402, 117521.23531796761 484316.88707233925, 117533.08668784617 484317.01969207736, 117597.924689183 483672.3957948405, 117584.03164915954 483691.750418856, 117569.74085433004 483711.6644390482)))"
10754,Schinkelhaven | Programma;Woningbouw 2026,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2026-01-01,,60,60,0,0,0,29,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118092.77340997246 483561.9676979581, 118020.78665920444 484277.2932185405, 118006.33986793003 484277.29013470985, 118078.33134328749 483561.9643480089, 118092.77340997246 483561.9676979581)))"
10755,Schinkelhaven | Programma;Woningbouw 2027,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2027-01-01,,60,60,0,0,0,29,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118078.33134328749 483561.9643480089, 118006.33986793003 484277.29013470985, 117991.8181207821 484277.28765477415, 118063.81430987248 483561.9616008081, 118078.33134328749 483561.9643480089)))"
10756,Schinkelhaven | Programma;Woningbouw 2028,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-01-03,,60,59,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118063.81430987248 483561.9616008081, 117991.8181207821 484277.28765477415, 117977.37132864798 484277.284655698, 118049.36542720886 483561.95838652557, 118063.81430987248 483561.9616008081)))"
10757,Schinkelhaven | Programma;Woningbouw 2029,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-01-01,,60,60,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,150,150,2023-07-01,"SRID=28992;MULTIPOLYGON (((118049.36542720886 483561.95838652557, 117977.37132864798 484277.284655698, 117962.85639477077 484277.28220986464, 118034.84157781422 483561.9557754618, 118049.36542720886 483561.95838652557)))"
10758,Schinkelhaven | Programma;Woningbouw 2030,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2030-01-01,,59,60,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118203.19736926857 484277.2772224848, 118170.42655644676 484277.29893961735, 118216.11277720814 483823.6406076626, 118216.06463227513 484164.0104310913, 118203.19736926857 484277.2772224848)))"
10759,Schinkelhaven | Programma;Woningbouw 2031,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-01-01,,60,59,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118216.11277720814 483823.6406076626, 118170.42655644676 484277.29893961735, 118151.48917439693 484277.31779138005, 118216.07641830595 483635.70895519305, 118216.11277720814 483823.6406076626)))"
10760,Schinkelhaven | Programma;Woningbouw 2032,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2032-01-01,,59,60,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((118216.07641830595 483635.70895519305, 118151.48917439693 484277.31779138005, 118136.62672502185 484277.31742743345, 118208.63622498022 483561.8823196764, 118216.06553192642 483561.9382631284, 118216.07641830595 483635.70895519305)))"
10761,Schinkelhaven | Programma;Woningbouw 2033,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2033-01-03,,60,60,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,150,150,2023-07-01,"SRID=28992;MULTIPOLYGON (((118194.18734629752 483561.87868168805, 118179.6771311223 483561.87554312986, 118107.66500761843 484277.3111331535, 118122.17312305879 484277.3140555503, 118136.62672502185 484277.31742743345, 118208.63622498022 483561.8823196764, 118194.18734629752 483561.87868168805)))"
10762,Schinkelhaven | Programma;Woningbouw 2034,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2034-01-02,,60,59,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((117976.91655388931 483561.9444814514, 117904.9261234588 484277.2718808373, 117890.48614287902 484277.2690847913, 117962.47448376453 483561.9414703038, 117976.91655388931 483561.9444814514)))"
10763,Schinkelhaven | Programma;Woningbouw 2035,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2035-01-01,,59,60,0,0,0,30,0,n.b.,n.b.,n.b.,n.b.,n.b.,149,149,2023-07-01,"SRID=28992;MULTIPOLYGON (((117962.47448376453 483561.9414703038, 117890.48614287902 484277.2690847913, 117882.99741229248 484277.3253563303, 117882.982975361 484203.7659682793, 117947.60306074009 483561.941721697, 117962.47448376453 483561.9414703038)))"
10764,Schinkelhaven | Programma;Woningbouw 2036,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2036-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((117947.60306074009 483561.941721697, 117882.982975361 484203.7659682793, 117883.00108552424 484015.7335164883, 117928.66301147267 483561.97254821693, 117947.60306074009 483561.941721697)))"
10765,Schinkelhaven | Programma;Woningbouw 2037,FP06,Riekerhaven,FP,Westlandgracht,GF10,Slotervaart,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2037-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((117883.00108552424 484015.7335164883, 117882.99239499938 483561.9816789103, 117928.66301147267 483561.97254821693, 117883.00108552424 484015.7335164883)))"
10766,Schinkelhaven | Programma;Woningbouw 2038,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2038-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((118165.22226606867 483561.98330262967, 118150.71196736422 483561.96912298456, 118136.26308725089 483561.96565446176, 118064.25649893816 484277.3017554629, 118078.6964743612 484277.3050596855, 118093.22503305612 484277.30774421047, 118107.66500761843 484277.3111331535, 118179.6771311223 483561.87554312986, 118165.22226606867 483561.98330262967)))"
10767,Schinkelhaven | Programma;Woningbouw 2039,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2039-01-03,,20,19,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,49,49,2023-07-01,"SRID=28992;MULTIPOLYGON (((118136.26308725089 483561.96565446176, 118064.25649893816 484277.3017554629, 118049.74838177457 484277.2990032408, 118121.74613858582 483561.9738631651, 118136.26308725089 483561.96565446176)))"
10768,Schinkelhaven | Programma;Woningbouw 2040,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2040-01-02,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((118121.74613858582 483561.9738631651, 118049.74838177457 484277.2990032408, 118035.2947772291 484277.29588567035, 118107.30407276176 483561.9704284925, 118121.74613858582 483561.9738631651)))"
10769,Schinkelhaven | Programma;Woningbouw 2041,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2041-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((118107.30407276176 483561.9704284925, 118035.2947772291 484277.29588567035, 118020.78665920444 484277.2932185405, 118092.77340997246 483561.9676979581, 118107.30407276176 483561.9704284925)))"
10770,Schinkelhaven | Programma;Woningbouw 2042,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2042-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((118034.84157781422 483561.9557754618, 117962.85639477077 484277.28220986464, 117948.40960177724 484277.2792955234, 118020.39269429032 483561.9526459428, 118034.84157781422 483561.9557754618)))"
10771,Schinkelhaven | Programma;Woningbouw 2043,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2043-01-01,,19,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,49,49,2023-07-01,"SRID=28992;MULTIPOLYGON (((118020.39269429032 483561.9526459428, 117948.40960177724 484277.2792955234, 117933.90148117128 484277.27688368823, 118005.8824742712 483561.95001801255, 118020.39269429032 483561.9526459428)))"
10772,Schinkelhaven | Programma;Woningbouw 2044,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2044-01-01,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((118005.8824742712 483561.95001801255, 117933.90148117128 484277.27688368823, 117919.44787318735 484277.2741052197, 117991.43358988734 483561.94697321416, 118005.8824742712 483561.95001801255)))"
10773,Schinkelhaven | Programma;Woningbouw 2045,KA06,Bedrijventerrein Schinkel,KA,Hoofddorppleinbuurt,GK11,Oud-Zuid,K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2045-01-02,,20,20,0,0,0,10,0,n.b.,n.b.,n.b.,n.b.,n.b.,50,50,2023-07-01,"SRID=28992;MULTIPOLYGON (((117991.43358988734 483561.94697321416, 117919.44787318735 484277.2741052197, 117904.9261234588 484277.2718808373, 117976.91655388931 483561.9444814514, 117991.43358988734 483561.94697321416)))"
10776,Sloterdijk Centrum Kavel 16 Naritaweg 211;Naritaweg 211 realisatie ( Beoogd programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-04,,26,27,0,0,13,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,66,66,2023-07-01,"SRID=28992;MULTIPOLYGON (((117209.5559741239 489006.3563357312, 117207.37073246231 489006.37307702453, 117207.39204291123 489009.15465017455, 117221.96797222784 489009.15427069046, 117221.94260138494 489024.5096498182, 117207.64497586823 489024.3966282011, 117207.66628626446 489027.1782014469, 117170.75984858531 489027.1272815254, 117170.85142942809 489011.54885379894, 117196.37482521274 489011.57572728273, 117196.40282592885 489006.3458481086, 117194.23034674778 489006.25122795906, 117194.27950830359 488994.0112108075, 117209.58389847068 488994.0052123442, 117209.5559741239 489006.3563357312)))"
10777,Sloterdijk Centrum Kavel 20 Naritaweg 175-177;Naritaweg 175-177: realisatie (Beoogd programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-04,,28,28,0,0,14,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,70,70,2023-07-01,"SRID=28992;MULTIPOLYGON (((117222.35357567674 488927.93574955844, 117206.96549823943 488927.7086816832, 117204.46025912031 488927.7278754996, 117204.45515633709 488927.9504534807, 117189.54540850353 488927.9534409766, 117189.70826723163 488895.9065937648, 117222.32169351913 488896.2130782161, 117222.35357567674 488927.93574955844)))"
10778,Sloterdijk Centrum Kavel 22 Naritaweg 163;Naritaweg 127 realisatie (Beoogd programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-04,,44,44,0,0,22,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,110,110,2023-07-01,"SRID=28992;MULTIPOLYGON (((117204.4323835391 488879.6596928188, 117204.42141058951 488880.00471212494, 117189.251884066 488879.8872930313, 117189.3985595176 488846.61660900887, 117208.05371043352 488846.6961986018, 117207.99756531617 488848.25440064556, 117211.26617346497 488848.3406308441, 117211.32146732058 488846.67116594635, 117252.70965317031 488846.7993767628, 117253.05089584943 488846.9080350788, 117252.99473652523 488848.4662365806, 117256.26929999533 488848.44118161465, 117256.3253752261 488846.8718538591, 117262.31634762754 488846.83714724256, 117262.22372772847 488880.118537669, 117247.12228250908 488880.0004197898, 117247.10091268091 488859.4157407739, 117244.25355919899 488861.88545941864, 117211.29441524646 488861.8040148372, 117207.35184321235 488861.72294789844, 117204.41254047137 488859.2975393943, 117204.4323835391 488879.6596928188)))"
10779,Sloterdijk Centrum Kavel 25 Heathrowstr 3-5 Teleporthotel;Heathrowstr 3-5 realisatie ( Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2030-01-01,,111,111,0,0,55,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,277,277,2023-07-01,"SRID=28992;MULTIPOLYGON (((117317.25969088584 488775.66094006924, 117304.58920819752 488775.63534408086, 117304.60366767361 488776.6366580784, 117294.79259994018 488776.60036593373, 117294.79175432163 488775.59894789464, 117282.12731309765 488775.4732209765, 117282.26101987161 488740.42234139, 117317.39943540184 488740.4764945189, 117317.25969088584 488775.66094006924)))"
10780,Sloterdijk Centrum Kavel 29 OP2/ Hermes;Adres? realisatie ( Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-03,,86,85,0,0,43,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,214,214,2023-07-01,"SRID=28992;MULTIPOLYGON (((117506.58375298852 489114.92524640844, 117507.2581039489 489050.48400807084, 117530.07237701288 489024.607429984, 117555.60249233097 489024.6361108039, 117554.93101353901 489115.5483014318, 117506.58375298852 489114.92524640844)))"
10781,Sloterdijk Centrum Kavel 52 L West;Realisatie L-West (Beoogd Programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2028-01-03,,75,75,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,150,150,2023-07-01,"SRID=28992;MULTIPOLYGON (((117709.49293836704 489100.69130683335, 117710.31525086454 489020.34861538454, 117778.80124292808 489020.05392101826, 117778.79555131192 489100.50169750536, 117709.49293836704 489100.69130683335)))"
10784,Sloterdijk Centrum kavel 49 Arlandaweg 92;Realisatie Arlandaweg 92 (Beoogd programma GREX),FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-01-02,,40,40,0,0,20,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,100,100,2023-07-01,"SRID=28992;MULTIPOLYGON (((117633.69443772684 488773.5655451305, 117631.86327407314 488773.60166926694, 117631.82616260138 488779.488097119, 117630.13779887083 488779.5008863748, 117630.11348163793 488786.17722956126, 117628.34334100067 488786.179511997, 117628.32591857479 488792.86692999944, 117626.55586462413 488792.8803393709, 117626.53155262224 488799.55668274936, 117624.76746600674 488799.45877825574, 117624.75761533344 488806.2462815114, 117614.46325558714 488806.213015647, 117614.49935567967 488801.09435316175, 117607.18877112475 488797.7004115132, 117602.75201268311 488806.0792427324, 117602.94390707569 488749.66424214735, 117603.40106546268 488747.10158239823, 117604.40027072058 488745.0911603982, 117603.52379056215 488744.430188542, 117604.25742488872 488743.3119341852, 117606.90247359965 488741.0664984023, 117610.22994689165 488739.9285849994, 117613.76412804963 488740.0130697647, 117617.10846588478 488741.10041942884, 117619.7812788502 488743.4168219491, 117620.4636980895 488744.5243443138, 117619.51564113665 488745.1991437023, 117620.55116763413 488747.0828757076, 117620.9892151625 488750.08382804756, 117628.68220874973 488750.02554493526, 117628.71735190527 488746.57593011734, 117639.00502776011 488746.6092775648, 117638.99003341013 488753.61935749714, 117637.22593067217 488753.5214485249, 117637.20168736881 488760.20891762973, 117635.5064248271 488760.21063030267, 117635.48209977566 488766.8869732057, 117633.71203650645 488766.90037998935, 117633.69443772684 488773.5655451305)))"
10785,Sloterstrip | Overschiestraat 182-188;Bouw woningen/kantoren,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-12-09,,169,173,0,0,0,86,0,n.b.,n.b.,n.b.,n.b.,n.b.,428,428,2023-07-01,"SRID=28992;MULTIPOLYGON (((117131.86555217572 484478.9710695397, 117197.62692670702 484478.57855398854, 117212.18790522746 484333.26170957024, 117146.43822414867 484333.6539223184, 117080.67406247166 484333.9358532775, 117014.91756932416 484334.32986972114, 116949.1610779234 484334.7247618988, 116875.70384740032 484335.0686975506, 116876.48479870785 484480.37945076486, 116934.60783689022 484480.0423995163, 117000.36239382612 484479.6473090599, 117066.11005319726 484479.2420204501, 117131.86555217572 484478.9710695397)))"
10790,Sloterstrip | Programma;Woningbouw 2028,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-01-03,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117277.93758802781 484332.8703723672, 117263.38148910695 484478.1869663938, 117197.62692670702 484478.57855398854, 117212.18790522746 484333.26170957024, 117277.93758802781 484332.8703723672)))"
10791,Sloterstrip | Programma;Woningbouw 2029,FN04,Staalmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117343.69493488845 484332.59112077404, 117329.13690187356 484477.90751654806, 117263.38148910695 484478.1869663938, 117277.93758802781 484332.8703723672, 117343.69493488845 484332.59112077404)))"
10792,Sloterstrip | Programma;Woningbouw 2030,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2030-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117409.52638831377 484332.2009124356, 117394.89828007248 484477.51762850746, 117329.13690187356 484477.90751654806, 117343.69493488845 484332.59112077404, 117409.52638831377 484332.2009124356)))"
10793,Sloterstrip | Programma;Woningbouw 2031,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117475.28970286786 484331.8120995321, 117460.64603225782 484477.12871994573, 117394.89828007248 484477.51762850746, 117409.52638831377 484332.2009124356, 117475.28970286786 484331.8120995321)))"
10794,Sloterstrip | Programma;Woningbouw 2032,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2032-01-01,,24,23,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117541.03342078152 484331.53557961143, 117526.40144419656 484476.85189726786, 117460.64603225782 484477.12871994573, 117475.28970286786 484331.8120995321, 117541.03342078152 484331.53557961143)))"
10795,Sloterstrip | Programma;Woningbouw 2033,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2033-01-03,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117606.79673722538 484331.1485182684, 117592.15601213188 484476.46468826017, 117526.40144419656 484476.85189726786, 117541.03342078152 484331.53557961143, 117606.79673722538 484331.1485182684)))"
10796,Sloterstrip | Programma;Woningbouw 2034,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2034-01-02,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117672.55324128471 484330.7623843402, 117657.90385200869 484476.08953269053, 117592.15601213188 484476.46468826017, 117606.79673722538 484331.1485182684, 117672.55324128471 484330.7623843402)))"
10797,Sloterstrip | Programma;Woningbouw 2035,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2035-01-01,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((117738.31058640656 484330.488388194, 117723.65917892198 484475.8042108894, 117657.90385200869 484476.08953269053, 117672.55324128471 484330.7623843402, 117738.31058640656 484330.488388194)))"
10798,Sloterstrip | Programma;Woningbouw 2036,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2036-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117804.07390636546 484330.1039544201, 117789.4205642351 484475.4195776022, 117723.65917892198 484475.8042108894, 117738.31058640656 484330.488388194, 117804.07390636546 484330.1039544201)))"
10799,Sloterstrip | Programma;Woningbouw 2037,FP06,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2037-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117869.82359985501 484329.720499009, 117855.175137341 484475.03587145347, 117789.4205642351 484475.4195776022, 117804.07390636546 484330.1039544201, 117869.82359985501 484329.720499009)))"
10800,Sloterstrip | Programma;Woningbouw 2038,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2038-01-01,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((117935.57329498488 484329.33791914565, 117920.99195566578 484474.77496892697, 117855.175137341 484475.03587145347, 117869.82359985501 484329.720499009, 117935.57329498488 484329.33791914565)))"
10801,Sloterstrip | Programma;Woningbouw 2039,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2039-01-03,,23,23,0,0,0,12,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((118001.33072262419 484329.078552083, 117986.75326089794 484474.3818377576, 117920.99195566578 484474.77496892697, 117935.57329498488 484329.33791914565, 118001.33072262419 484329.078552083)))"
10802,Sloterstrip | Programma;Woningbouw 2040,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2040-01-02,,24,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,59,59,2023-07-01,"SRID=28992;MULTIPOLYGON (((118067.0940475003 484328.6976215127, 118052.50102356909 484474.0008106375, 117986.75326089794 484474.3818377576, 118001.33072262419 484329.078552083, 118067.0940475003 484328.6976215127)))"
10803,Sloterstrip | Programma;Woningbouw 2041,FP05,Delflandpleinbuurt-Oost,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2041-01-01,,23,24,0,0,0,11,0,n.b.,n.b.,n.b.,n.b.,n.b.,58,58,2023-07-01,"SRID=28992;MULTIPOLYGON (((118132.85729094248 484328.30644064536, 118118.25643258567 484473.7318702929, 118052.50102356909 484474.0008106375, 118067.0940475003 484328.6976215127, 118132.85729094248 484328.30644064536)))"
